PricingDecisionID,DecisionTime,ProductID,StoreID,Channel,CurrentPrice,AppliedPrice,PurchasedFlag,QuantityPurchased,CategoryID,BrandID,BasePrice,Season,RegionID,StoreType,ClimateZone,LoyaltyTier,CustomerSegment,PreferredChannel,FavoriteCategoryID,FavoriteBrandID,PriceSensitivity,CategoryAffinityScore,BrandAffinityScore,active_history_selling_price,history_discount_pct,days_since_current_price_started,previous_selling_price,previous_price_change_pct,active_price_history_id,price_history_current_price_delta,price_history_current_price_mismatch,active_history_promotion_id,active_promotion_flag,active_promotion_discount_pct,product_store_sales_7d,product_store_sales_14d,product_store_sales_30d,product_region_sales_7d,product_region_sales_14d,product_region_sales_30d,product_sales_7d,product_sales_14d,product_sales_30d,product_sales_60d,product_sales_90d,category_store_sales_7d,category_store_sales_14d,category_store_sales_30d,category_sales_7d,category_sales_14d,category_sales_30d,product_sales_velocity_7d,product_sales_velocity_30d,product_sales_velocity_90d,product_sales_velocity_ratio_7d_30d,days_since_last_product_sale,competitor_price_exact_channel,competitor_price_region_fallback,competitor_price_product_fallback,competitor_price_available,competitor_price_age_days,competitor_match_level,competitor_price,product_views_1h,product_views_24h,product_views_168h,product_views_720h,cart_additions_1h,cart_additions_24h,cart_additions_168h,cart_additions_720h,search_clicks_1h,search_clicks_24h,search_clicks_168h,search_clicks_720h,decision_month,decision_quarter,decision_day_of_week,decision_is_weekend,weather_temperature,weather_condition,weather_precipitation,is_holiday,holiday_sales_impact_factor,holiday_count,price_change_amount,price_change_pct,price_vs_base_pct,discount_from_base_pct,price_vs_competitor_pct,current_vs_base_pct
PDL000000000010523,2025-01-01 14:16:35,PRO002879,STO000010,Kiosk,148.95,158.47,0,0,CAT000076,BRA000060,147.11,Winter,REG000002,Suburban,Tropical Warm,Silver,Home and Lifestyle Shopper,Web,CAT000076,BRA000041,Low,0.58715,0.8463,148.95,0.0,0.594849537037037,,,PPH000000000047807,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,9.52000000000001,0.06391406512252441,0.07722112704778726,-0.07722112704778726,,0.012507647338725952
PDL000000000015767,2025-01-01 15:02:50,PRO001643,STO000028,Online,125.59,115.4,0,0,CAT000043,BRA000107,124.63,All,REG000005,Urban,Hot Subtropical,Silver,Budget-Conscious Family,Omnichannel,CAT000020,BRA000107,High,0.87236,0.76181,125.59,0.0,0.6269675925925926,,,PPH000000000027447,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,50,Windy,0.0,1,1.15,1,-10.189999999999998,-0.0811370332032805,-0.0740592152772205,0.0740592152772205,,0.007702800288855075
PDL000000000001458,2025-01-01 15:16:01,PRO001432,STO000021,Store,265.4,265.4,1,1,CAT000039,BRA000056,271.88,All,REG000004,Urban,Mediterranean,Silver,Seasonal Gift Shopper,Store,CAT000039,BRA000082,Medium,0.87342,0.86568,265.4,2.38,0.6361226851851852,,,PPH000000000023913,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2,0,67,Clear,0.0,1,1.15,1,0.0,0.0,-0.023834044431366847,0.023834044431366847,,-0.023834044431366847
PDL000000000025151,2025-01-01 15:18:30,PRO001443,STO000044,Store,449.78,457.45,0,0,CAT000039,BRA000139,436.65,All,REG000009,Urban,Cold Continental,Silver,Seasonal Gift Shopper,Store,CAT000039,BRA000082,Medium,0.87342,0.86568,449.78,0.0,0.6378472222222222,,,PPH000000000024117,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,7.670000000000016,0.017052781359775927,0.047635405931524134,-0.047635405931524134,,0.030069849994274582
PDL000000000014797,2025-01-01 15:22:09,PRO002936,STO000041,Store,105.87,110.43,0,0,CAT000078,BRA000060,120.84,All,REG000008,Outlet,Hot Arid,Silver,Premium Professional,Store,CAT000078,BRA000060,High,0.6339,0.94688,105.87,12.39,0.6403819444444444,,,PPH000000000048808,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,61,Partly Cloudy,0.0,1,1.15,1,4.560000000000002,0.04307169169736471,-0.08614697120158885,0.08614697120158885,,-0.12388282025819264
PDL000000000012208,2025-01-01 15:53:30,PRO001462,STO000013,Kiosk,164.31,155.06,0,0,CAT000040,BRA000127,162.6,All,REG000003,Urban,Marine West Coast,Bronze,Fitness Shopper,Omnichannel,CAT000037,BRA000082,High,0.8271,0.60213,164.31,0.0,0.6621527777777778,,,PPH000000000024399,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,49,Heavy Rain,1.68,1,1.15,1,-9.25,-0.056296025804881016,-0.0463714637146371,0.0463714637146371,,0.01051660516605171
PDL000000000010084,2025-01-01 15:58:50,PRO001707,STO000045,Web,305.83,333.08,1,1,CAT000044,BRA000063,307.77,All,REG000009,Suburban,Cold Continental,Gold,Fitness Shopper,Omnichannel,CAT000060,BRA000012,Low,0.84298,0.54897,305.83,0.63,0.6658564814814815,,,PPH000000000028464,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,27.25,0.08910178857535232,0.08223673522435586,-0.08223673522435586,,-0.006303408389381674
PDL000000000004231,2025-01-01 16:02:23,PRO001707,STO000045,Web,305.83,333.08,1,1,CAT000044,BRA000063,307.77,All,REG000009,Suburban,Cold Continental,Gold,Fitness Shopper,Omnichannel,CAT000060,BRA000012,Low,0.84298,0.54897,305.83,0.63,0.6683217592592593,,,PPH000000000028464,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,27.25,0.08910178857535232,0.08223673522435586,-0.08223673522435586,,-0.006303408389381674
PDL000000000014780,2025-01-01 16:05:53,PRO001358,STO000009,Kiosk,81.53,74.1,0,0,CAT000037,BRA000116,80.32,All,REG000002,Urban,Tropical Warm,Bronze,Fitness Shopper,Omnichannel,CAT000037,BRA000082,High,0.8271,0.60213,81.53,0.0,0.6707523148148148,,,PPH000000000022515,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,-7.430000000000007,-0.0911320986140072,-0.07744023904382469,0.07744023904382469,,0.015064741035856675
PDL000000000015229,2025-01-01 16:09:21,PRO001358,STO000009,Kiosk,81.53,83.18,0,0,CAT000037,BRA000116,80.32,All,REG000002,Urban,Tropical Warm,Bronze,Fitness Shopper,Omnichannel,CAT000037,BRA000082,High,0.8271,0.60213,81.53,0.0,0.6731597222222222,,,PPH000000000022515,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,1.6500000000000057,0.02023794922114566,0.03560756972111571,-0.03560756972111571,,0.015064741035856675
PDL000000000007228,2025-01-01 16:25:08,PRO002175,STO000041,Web,65.05,62.51,1,1,CAT000053,BRA000134,63.71,All,REG000008,Outlet,Hot Arid,Bronze,Home and Lifestyle Shopper,Web,CAT000053,BRA000020,Medium,0.78286,0.56364,65.05,0.0,0.6841203703703703,,,PPH000000000036263,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,60.2,1,0.1741087962962963,PRODUCT_FALLBACK,60.2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,61,Partly Cloudy,0.0,1,1.15,1,-2.539999999999999,-0.0390468870099923,-0.01883534766912577,0.01883534766912577,0.038372093023255734,0.021032804897190335
PDL000000000025623,2025-01-01 16:58:10,PRO000541,STO000026,Mobile,125.43,125.43,0,0,CAT000020,BRA000145,124.92,Spring,REG000005,Suburban,Hot Subtropical,Silver,Budget-Conscious Family,Omnichannel,CAT000020,BRA000107,High,0.87236,0.76181,125.43,0.0,0.7070601851851852,,,PPH000000000008852,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,50,Windy,0.0,1,1.15,1,0.0,0.0,0.004082612872238273,-0.004082612872238273,,0.004082612872238273
PDL000000000007186,2025-01-01 17:00:15,PRO002196,STO000027,Mobile,132.15,144.11,0,0,CAT000053,BRA000081,130.87,All,REG000005,Urban,Hot Subtropical,Bronze,Budget-Conscious Family,Store,CAT000015,BRA000081,Low,0.56891,0.76938,132.15,0.0,0.7085069444444444,,,PPH000000000036563,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,50,Windy,0.0,1,1.15,1,11.960000000000008,0.09050321604237614,0.1011690991059831,-0.1011690991059831,,0.009780698402995348
PDL000000000023460,2025-01-01 17:20:50,PRO001408,STO000001,Email,226.1,246.45,0,0,CAT000038,BRA000006,208.13,Spring,REG000001,Urban,Mountain Cold,Bronze,Budget-Conscious Family,Store,CAT000015,BRA000081,Low,0.56891,0.76938,226.1,0.0,0.7228009259259259,,,PPH000000000023441,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Snow,0.17,1,1.15,1,20.349999999999994,0.09000442282176026,0.18411569692019408,-0.18411569692019408,,0.08634026810166723
PDL000000000019702,2025-01-01 17:20:51,PRO001408,STO000005,Kiosk,205.65,219.75,0,0,CAT000038,BRA000006,208.13,Spring,REG000002,Suburban,Tropical Warm,Bronze,Budget-Conscious Family,Store,CAT000015,BRA000081,Low,0.56891,0.76938,205.65,1.19,0.7228125,,,PPH000000000023444,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,14.099999999999994,0.06856309263311448,0.055830490558785396,-0.055830490558785396,,-0.011915629654542785
PDL000000000034485,2025-01-01 17:37:31,PRO001506,STO000043,Store,290.64,266.17,0,0,CAT000041,BRA000124,292.61,All,REG000009,Urban,Cold Continental,Bronze,Seasonal Gift Shopper,Store,CAT000039,BRA000124,High,0.71464,0.77919,290.64,0.67,0.734386574074074,,,PPH000000000025194,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,-24.46999999999997,-0.08419350399119176,-0.09035918116263968,0.09035918116263968,,-0.0067325108506203725
PDL000000000020914,2025-01-01 17:41:52,PRO002053,STO000050,Mobile,203.61,188.19,0,0,CAT000051,BRA000011,198.02,All,REG000010,Urban,Humid Subtropical,Gold,Home and Lifestyle Shopper,Omnichannel,CAT000051,BRA000029,Medium,0.74573,0.94362,203.61,0.0,0.7374074074074074,,,PPH000000000034215,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,47,Windy,0.0,1,1.15,1,-15.420000000000016,-0.07573301900692507,-0.0496414503585497,0.0496414503585497,,0.028229471770528244
PDL000000000022495,2025-01-01 17:44:47,PRO002371,STO000007,Mobile,115.27,104.9,0,0,CAT000058,BRA000078,112.35,All,REG000002,Urban,Tropical Warm,Gold,Home and Lifestyle Shopper,Omnichannel,CAT000051,BRA000029,Medium,0.74573,0.94362,115.27,0.0,0.7394328703703704,,,PPH000000000039558,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,-10.36999999999999,-0.08996269627830303,-0.06631063640409425,0.06631063640409425,,0.025990209167779277
PDL000000000016690,2025-01-01 17:48:40,PRO002371,STO000007,Mobile,115.27,113.7,1,1,CAT000058,BRA000078,112.35,All,REG000002,Urban,Tropical Warm,Gold,Home and Lifestyle Shopper,Omnichannel,CAT000051,BRA000029,Medium,0.74573,0.94362,115.27,0.0,0.7421296296296296,,,PPH000000000039558,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,71,Cloudy,0.0,1,1.15,1,-1.5699999999999932,-0.013620196061420953,0.01201602136181583,-0.01201602136181583,,0.025990209167779277
PDL000000000028100,2025-01-01 17:58:00,PRO001630,STO000037,Store,229.25,210.14,0,0,CAT000043,BRA000082,226.98,All,REG000007,Outlet,Continental,Gold,Premium Professional,Mobile,CAT000043,BRA000149,High,0.57741,0.82761,229.25,0.0,0.7486111111111111,,,PPH000000000027216,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,-19.110000000000014,-0.08335877862595426,-0.07419155872764122,0.07419155872764122,,0.0100008811349018
PDL000000000025799,2025-01-01 18:09:04,PRO000518,STO000025,Mobile,167.37,152.31,0,0,CAT000019,BRA000080,160.88,All,REG000005,Urban,Hot Subtropical,Bronze,Fitness Shopper,Mobile,CAT000064,BRA000097,Medium,0.79911,0.58752,167.37,0.0,0.7562962962962962,,,PPH000000000008451,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,50,Windy,0.0,1,1.15,1,-15.060000000000002,-0.08998028320487543,-0.05326951765290896,0.05326951765290896,,0.04034062655395332
PDL000000000020349,2025-01-01 18:12:07,PRO002560,STO000014,Mobile,60.43,62.99,0,0,CAT000064,BRA000002,59.65,All,REG000003,Urban,Marine West Coast,Bronze,Fitness Shopper,Mobile,CAT000064,BRA000097,Medium,0.79911,0.58752,60.43,0.0,0.7584143518518518,,,PPH000000000042661,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,49,Heavy Rain,1.68,1,1.15,1,2.5600000000000023,0.042363064702962146,0.055993294216261584,-0.055993294216261584,,0.013076278290025166
PDL000000000034901,2025-01-01 18:13:32,PRO002560,STO000014,Mobile,60.43,66.41,0,0,CAT000064,BRA000002,59.65,All,REG000003,Urban,Marine West Coast,Bronze,Fitness Shopper,Mobile,CAT000064,BRA000097,Medium,0.79911,0.58752,60.43,0.0,0.7593981481481481,,,PPH000000000042661,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,49,Heavy Rain,1.68,1,1.15,1,5.979999999999997,0.0989574714545755,0.1133277451802179,-0.1133277451802179,,0.013076278290025166
PDL000000000000387,2025-01-01 18:25:32,PRO001520,STO000036,Store,188.58,207.83,0,0,CAT000041,BRA000088,187.02,All,REG000007,Suburban,Continental,Gold,Home and Lifestyle Shopper,Omnichannel,CAT000078,BRA000088,Low,0.92594,0.8929,188.58,0.0,0.7677314814814815,,,PPH000000000025425,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,19.25,0.10207869339272457,0.11127152176237837,-0.11127152176237837,,0.008341353865896708
PDL000000000000097,2025-01-01 18:29:16,PRO001630,STO000037,Store,229.25,207.7,0,0,CAT000043,BRA000082,226.98,All,REG000007,Outlet,Continental,Gold,Premium Professional,Mobile,CAT000043,BRA000149,High,0.57741,0.82761,229.25,0.0,0.7703240740740741,,,PPH000000000027216,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2,0,26,Cloudy,0.0,1,1.15,1,-21.55000000000001,-0.09400218102508184,-0.0849414045290334,0.0849414045290334,,0.0100008811349018
PDL000000000006506,2025-01-01 18:33:38,PRO002354,STO000029,Online,57.75,59.34,0,0,CAT000058,BRA000035,56.8,All,REG000006,Suburban,Humid Continental,Platinum,Home and Lifestyle Shopper,Web,CAT000058,BRA000102,Medium,0.94139,0.7661,57.75,0.0,0.7733564814814815,,,PPH000000000039255,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,34,Windy,0.0,1,1.15,1,1.5900000000000034,0.027532467532467592,0.044718309859155043,-0.044718309859155043,,0.016725352112676107
PDL000000000015337,2025-01-01 18:49:28,PRO002150,STO000043,Store,219.69,201.19,0,0,CAT000052,BRA000011,217.42,All,REG000009,Urban,Cold Continental,Silver,Home and Lifestyle Shopper,Omnichannel,CAT000052,BRA000058,High,0.55566,0.83197,219.69,0.0,0.7843518518518519,,,PPH000000000035808,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,32,Partly Cloudy,0.0,1,1.15,1,-18.5,-0.08420956802767536,-0.07464814644466926,0.07464814644466926,,0.010440621837917443
PDL000000000007930,2025-01-01 18:54:00,PRO001439,STO000023,Email,81.4,80.06,0,0,CAT000039,BRA000088,81.06,All,REG000005,Urban,Hot Subtropical,Silver,Premium Professional,Mobile,CAT000039,BRA000038,High,0.58094,0.65493,81.4,0.0,0.7875,,,PPH000000000024057,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2,0,50,Windy,0.0,1,1.15,1,-1.3400000000000034,-0.0164619164619165,-0.01233654083395016,0.01233654083395016,,0.004194423883543096
PDL000000000024096,2025-01-01 19:01:44,PRO002422,STO000023,Mobile,32.66,33.97,0,0,CAT000060,BRA000106,31.79,All,REG000005,Urban,Hot Subtropical,Bronze,Budget-Conscious Family,Web,CAT000060,BRA000059,Medium,0.78657,0.80381,32.66,0.0,0.7928703703703703,,,PPH000000000040455,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,NONE,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,50,Windy,0.0,1,1.15,1,1.3100000000000023,0.040110226576852495,0.06857502359232462,-0.06857502359232462,,0.02736709657124874
PDL000000000010662,2025-01-01 19:06:26,PRO001401,STO000030,Web,12.96,14.29,1,1,CAT000038,BRA000037,12.9,Summer,REG000006,Outlet,Humid Continental,Bronze,Outdoor Enthusiast,Omnichannel,CAT000020,BRA000145,Low,0.94709,0.61481,12.96,0.0,0.7961342592592593,,,PPH000000000023310,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,12.99,1,0.2505439814814815,PRODUCT_FALLBACK,12.99,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,34,Windy,0.0,1,1.15,1,1.3299999999999983,0.10262345679012332,0.10775193798449603,-0.10775193798449603,0.10007698229407228,0.0046511627906977125
PDL000000000003904,2025-01-01 19:09:34,PRO001401,STO000030,Web,12.96,14.29,1,1,CAT000038,BRA000037,12.9,Summer,REG000006,Outlet,Humid Continental,Bronze,Outdoor Enthusiast,Omnichannel,CAT000020,BRA000145,Low,0.94709,0.61481,12.96,0.0,0.7983101851851852,,,PPH000000000023310,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,12.99,1,0.2527199074074074,PRODUCT_FALLBACK,12.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,34,Windy,0.0,1,1.15,1,1.3299999999999983,0.10262345679012332,0.10775193798449603,-0.10775193798449603,0.10007698229407228,0.0046511627906977125
PDL000000000029045,2025-01-01 19:19:09,PRO002829,STO000016,Mobile,68.02,68.02,0,0,CAT000074,BRA000148,67.49,Fall,REG000004,Urban,Mediterranean,Bronze,Seasonal Gift Shopper,Mobile,CAT000074,BRA000008,Medium,0.83238,0.53156,68.02,0.0,0.8049652777777778,,,PPH000000000047045,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,63.54,1,0.13591435185185186,PRODUCT_FALLBACK,63.54,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,67,Clear,0.0,1,1.15,1,0.0,0.0,0.007853015261520243,-0.007853015261520243,0.07050676739062003,0.007853015261520243
PDL000000000031956,2025-01-01 19:22:00,PRO002829,STO000016,Mobile,68.02,75.3,0,0,CAT000074,BRA000148,67.49,Fall,REG000004,Urban,Mediterranean,Bronze,Seasonal Gift Shopper,Mobile,CAT000074,BRA000008,Medium,0.83238,0.53156,68.02,0.0,0.8069444444444445,,,PPH000000000047045,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,63.54,1,0.13789351851851853,PRODUCT_FALLBACK,63.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,67,Clear,0.0,1,1.15,1,7.280000000000001,0.10702734489855927,0.1157208475329679,-0.1157208475329679,0.1850802644003777,0.007853015261520243
PDL000000000000404,2025-01-01 19:24:08,PRO002829,STO000016,Mobile,68.02,72.43,0,0,CAT000074,BRA000148,67.49,Fall,REG000004,Urban,Mediterranean,Bronze,Seasonal Gift Shopper,Mobile,CAT000074,BRA000008,Medium,0.83238,0.53156,68.02,0.0,0.8084259259259259,,,PPH000000000047045,0.0,False,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,63.54,1,0.139375,PRODUCT_FALLBACK,63.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,67,Clear,0.0,1,1.15,1,4.410000000000011,0.06483387239047356,0.07319602904133964,-0.07319602904133964,0.13991186654076185,0.007853015261520243
