row_type,family,loss,groups,feature_count,fold,train_row_count,validation_row_count,best_iteration,fit_seconds,prediction_seconds,row_count,mae,rmse,r2,mean_poisson_deviance,mean_prediction,mean_actual,bias,raw_predictions_below_minimum_count,raw_predictions_below_minimum_rate,negative_prediction_count,conditional_quantity_minimum,fold_count,row_count_mean,row_count_std,row_count_min,row_count_max,mae_mean,mae_std,mae_min,mae_max,rmse_mean,rmse_std,rmse_min,rmse_max,r2_mean,r2_std,r2_min,r2_max,mean_poisson_deviance_mean,mean_poisson_deviance_std,mean_poisson_deviance_min,mean_poisson_deviance_max,mean_prediction_mean,mean_prediction_std,mean_prediction_min,mean_prediction_max,mean_actual_mean,mean_actual_std,mean_actual_min,mean_actual_max,bias_mean,bias_std,bias_min,bias_max,raw_predictions_below_minimum_count_mean,raw_predictions_below_minimum_count_std,raw_predictions_below_minimum_count_min,raw_predictions_below_minimum_count_max,raw_predictions_below_minimum_rate_mean,raw_predictions_below_minimum_rate_std,raw_predictions_below_minimum_rate_min,raw_predictions_below_minimum_rate_max,best_iteration_mean,best_iteration_std,best_iteration_min,best_iteration_max,fit_seconds_mean,fit_seconds_std,fit_seconds_min,fit_seconds_max,prediction_seconds_mean,prediction_seconds_std,prediction_seconds_min,prediction_seconds_max
fold,F3_CORE_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT,65,1.0,1962.0,833.0,1.0,9.514732099996763,0.0011104000004706904,833.0,0.46337026535475284,0.6208981570183293,0.0004398527328702828,0.23702190155714442,1.300592534501833,1.2893157262905162,0.011276808211316705,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,F3_CORE_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT,65,2.0,2795.0,889.0,125.0,17.606778700006544,0.003159700005198829,889.0,0.4895464164825516,0.6593253685138278,0.0007899330827275675,0.2628918603747615,1.3051842989399594,1.3374578177727785,-0.03227351883281908,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,F3_CORE_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT,65,3.0,3684.0,897.0,0.0,9.156897499997285,0.0008663999906275421,897.0,0.48024095247991644,0.6395796131938999,-0.0003192183836198126,0.2495517785642472,1.3061603788403502,1.318840579710145,-0.012680200869794727,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,F3_CORE_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT,65,1.0,1962.0,833.0,54.0,13.252168699997128,0.0019331000075908378,833.0,0.44730703613118505,0.6215936292814234,-0.0018006296397932164,0.23773346884847643,1.2755120378057487,1.2893157262905162,-0.013803688484767549,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,F3_CORE_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT,65,2.0,2795.0,889.0,75.0,14.612856099993223,0.0028732999926432967,889.0,0.488167179977524,0.6614518975738002,-0.0056659868478066144,0.2650247796172294,1.2976710513303817,1.3374578177727785,-0.03978676644239655,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fold,F3_CORE_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT,65,3.0,3684.0,897.0,60.0,13.852266199988662,0.0020782999927178025,897.0,0.47855316380163754,0.6415657685574264,-0.006541662736628817,0.2515328848843568,1.3008018693365824,1.318840579710145,-0.01803871037356253,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aggregate,QF0_CORE,RMSE,CORE,53,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4782416136075563,0.012834143102152558,0.4615731008839569,0.4927962683840236,0.6402461751565078,0.016112874020317736,0.6208682882184519,0.6603182870800051,-0.0006395152814600383,0.0011620754045796185,-0.0022218766619042096,0.000536019692141898,0.2501271395464062,0.010975264010419277,0.2369963979613307,0.2638599610166315,1.3037182123972204,0.004221967112121063,1.2977667441321037,1.3071093121045798,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.011486495527259557,0.015858084931490376,-0.030348505668198696,0.008451017841587501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,13.695092389449425,1.0,31.0,9.32811610000014,0.9792165445299744,7.977478799992241,10.268258700001752,0.0011969000042881817,0.0003978888530930143,0.000669400003971532,0.0016303000011248514
aggregate,QF0_CORE,POISSON,CORE,53,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4734795049929254,0.017064149348262767,0.44943503060398715,0.48728365912976157,0.6412658355234927,0.015817354196897518,0.6223310760658846,0.6610477294869593,-0.003854033069503382,0.0006509218055739645,-0.004437374699284735,-0.0029456506504730307,0.25115290277402996,0.010729536327726857,0.2384075561605806,0.2646566019178479,1.2958211746826374,0.015076374305927698,1.2766841744190296,1.313530744093207,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.019383533241842513,0.01502627834691049,-0.04020921223710269,-0.0053098356169380585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,15.121728296285006,49.0,84.0,12.364567700002226,0.6215658684995808,11.819573200002196,13.234352100000251,0.0018566999933682382,3.767466139063335e-05,0.0018048999918391928,0.0018933999963337556
aggregate,QF1_CORE_HIGH_CARDINALITY,RMSE,HIGH_CARDINALITY_CONTEXT,55,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4776697965919839,0.01257478120605931,0.46108466462036624,0.49152003580347026,0.6401363329105261,0.016142673700269783,0.6206309638240742,0.6601620064974062,-0.00029356878641036605,0.0012480393343711768,-0.0017475318287314412,0.0012999557941995032,0.2500203710185747,0.011009009574247691,0.23675881626748232,0.26371484515266386,1.3029307371208747,0.003557702397193298,1.2980269837381642,1.3063576889845416,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.012273970803605238,0.017049715931976517,-0.033050279132860315,0.008711257447648075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.03327796219494,0.0,23.0,9.908254266668033,0.2214586014153372,9.595073200005572,10.066865400003735,0.0009161000004193435,0.00025818149862279254,0.000596500001847744,0.0012287999998079613
aggregate,QF1_CORE_HIGH_CARDINALITY,POISSON,HIGH_CARDINALITY_CONTEXT,55,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4659607748553419,0.019252349501284228,0.43901732649016695,0.4828262262845215,0.6418090561753471,0.0166387951311817,0.6217558650301731,0.6624975652158577,-0.005494575148239293,0.0026667496357014623,-0.008848148994449412,-0.002323637204392881,0.25170567730376464,0.011555301591582693,0.23784343378186487,0.26613120669396123,1.281362421710886,0.016004774589300552,1.2595560177950076,1.2975182207097804,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.03384228621359397,0.012234639188837028,-0.05044479114490826,-0.021322359000364603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.666666666666664,5.734883511361751,44.0,58.0,14.890590400003324,0.7494198856379046,14.096031000008225,15.895284099999117,0.002142233332657876,0.0005551768722636429,0.0014624000032199547,0.002822299997205846
aggregate,QF2_CORE_COMPETITOR,RMSE,COMPETITOR_CONTEXT,61,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4768299145070792,0.011208341446173341,0.46174366603494676,0.488585426099363,0.640326494863101,0.01609834833695719,0.6209997010261965,0.660410616744643,-0.0008919430220106402,0.0011502194494802634,-0.002502169608386895,0.00011288238482942692,0.2502105117832409,0.010973125621971926,0.2371182521465855,0.26397181880508674,1.301031887793232,0.0035860584871291947,1.2976508116399528,1.3059959509184946,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.014172820131247843,0.018943155430461288,-0.038008916951529505,0.008335085349436534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.027745701779143,0.0,26.0,10.942470266663198,0.829819573305788,9.9388379999873,11.971014499999,0.0010998000022179137,0.00022367460483601503,0.0008594999962951988,0.0013981000083731487
aggregate,QF2_CORE_COMPETITOR,POISSON,COMPETITOR_CONTEXT,61,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4694338208004094,0.020626611097183927,0.44027490986358525,0.4847232500468418,0.6414892585155507,0.017253573902693744,0.6211625582474102,0.6633422476851282,-0.004450903304875557,0.004950231089139936,-0.011422345908713494,-0.0004116273354879407,0.2513961386276915,0.012167666564351691,0.2372833820873965,0.2669789898824695,1.2879269748303077,0.020167089342437022,1.2622160361271322,1.31147253127555,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.027277733094172113,0.016329360492414867,-0.04736546068453732,-0.007368048434595124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.333333333333336,13.695092389449425,42.0,72.0,14.792625300004147,0.7435509210568793,13.741678100006538,15.348667600002955,0.0022759333320815736,7.949681194678601e-05,0.002163999990443699,0.0023409999994328246
aggregate,QF3_CORE_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT,65,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47771921143907364,0.010834116034519328,0.46337026535475284,0.4895464164825516,0.6399343795753524,0.01568984895230035,0.6208981570183293,0.6593253685138278,0.00030352247732601256,0.00046295694382790455,-0.0003192183836198126,0.0007899330827275675,0.24982184683205103,0.010563092822283208,0.23702190155714442,0.2628918603747615,1.3039790707607144,0.002427571333318481,1.300592534501833,1.3061603788403502,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.011225637163765699,0.017809071903461055,-0.03227351883281908,0.011276808211316705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,58.69128271444292,0.0,125.0,13.581654766666665,3.850660040294542,10.72079940000549,19.024937299996964,0.0025284666723261275,0.002180630507002581,0.0009607999963918701,0.005612200009636581
aggregate,QF3_CORE_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT,65,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47134245997011553,0.01744292647647029,0.44730703613118505,0.488167179977524,0.6415370984708834,0.016272082519808162,0.6215936292814234,0.6614518975738002,-0.004669426408076216,0.0020598055310877246,-0.006541662736628817,-0.0018006296397932164,0.2514303777833542,0.01114186673912052,0.23773346884847643,0.2650247796172294,1.2913283194909042,0.011256600437228748,1.2755120378057487,1.3008018693365824,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.023876388433575545,0.011382411838367839,-0.03978676644239655,-0.013803688484767549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.831760866327848,54.0,75.0,15.550244399996396,0.6696303748675925,15.04232239999692,16.496389399995678,0.0021184666693443432,0.000502436257567867,0.0014492000045720488,0.002659799996763468
aggregate,QF4_CORE_CUSTOMER,RMSE,CUSTOMER_CONTEXT,59,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4795792512387013,0.013681037519778689,0.4621286574830862,0.4955408292476392,0.6402787286159718,0.016117714641686046,0.6209677244747969,0.6604216005761395,-0.0007412231957089436,0.0012697003550153154,-0.00253551675997965,0.00021585222066389242,0.25016433489503204,0.010992709243534215,0.23708751299244288,0.26398333864261025,1.3061916548949175,0.005943772718616878,1.2982246435945797,1.312496302376401,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.009013053029562262,0.01389778407037293,-0.024961515396377358,0.008908917304063258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.642143596988927,1.0,50.0,13.389325333337183,1.8138508294746636,11.81306620000396,15.930063699997845,0.0020793333339194455,0.0009540020500106326,0.0010184000129811466,0.0033315999899059534
aggregate,QF4_CORE_CUSTOMER,POISSON,CUSTOMER_CONTEXT,59,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47543565618604555,0.017766588709367728,0.4503137224501438,0.4883758928504075,0.64171937968098,0.016905124610279904,0.6213813467064361,0.6627717857219898,-0.005194288942304448,0.003509538291503827,-0.009683485210872256,-0.0011164897344868585,0.2516009024269042,0.011817665989528697,0.23748113760701334,0.2664041707392391,1.2985776901720083,0.016783196403078432,1.2795535203313848,1.3203810013803188,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.016627017752471527,0.018292030113992996,-0.041659268968457064,0.0015404216701738083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,7.788880963698615,53.0,70.0,14.45126380000147,0.7846032436033753,13.38843469999847,15.258720199999516,0.0031038333302907026,0.0006226647550810182,0.002556499995989725,0.003974899998866022
aggregate,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,RMSE,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4791495542600191,0.013088713925914852,0.4616590599497102,0.49314204878283635,0.6404418251837379,0.016275500823067526,0.6209185178640955,0.6607613310891441,-0.0012395489713828607,0.0016864255781981487,-0.0035672198655152254,0.0003742953674379379,0.2503236489032311,0.011146004592970465,0.2370400650941042,0.2643145855518586,1.3049211350532017,0.005388100419162326,1.2975780115359188,1.3103551785700212,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.010283572871278023,0.01592756337619757,-0.030627602719112895,0.0082622852454027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,12.552113589175152,2.0,30.0,11.089685466664378,1.1988949647332348,10.222522199997911,12.78502959999605,0.001417566663197552,0.00035649837686871214,0.0009194000012939796,0.0017337999888695776
aggregate,QF5_CORE_HIGH_CARDINALITY_COMPETITOR,POISSON,COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,63,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47018817972599747,0.016134983949947623,0.44881750359216305,0.48780007623016697,0.641341637448318,0.016253244599341615,0.6215221968287056,0.6613332360629484,-0.00405805734243662,0.001759046737654873,-0.005305195256247952,-0.0015703925173331523,0.25121617870174545,0.011169464155799823,0.23757941299557342,0.2649384995685866,1.288965497981459,0.008726567326589224,1.2771330625805386,1.2979189134562708,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.026239209943020897,0.011180953852678035,-0.0395389043165076,-0.012182663709977748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,12.027745701779143,49.0,75.0,13.609870333336099,0.5992412179471887,12.79552970000077,14.220195900008548,0.0018938000042301912,0.0004352964400794321,0.0012781999976141378,0.002203000010922551
aggregate,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4790753385315745,0.013215488337533903,0.4610726570027476,0.492424240834134,0.6404281532497883,0.016179311137192006,0.6210186768623817,0.6606261908810435,-0.0012039427596116647,0.00139955502767799,-0.003156758757435263,5.1774516323432884e-05,0.2503127101322453,0.01105769313505067,0.2371351227742621,0.2641934349526055,1.3052702466876938,0.00647870870690606,1.29674229461226,1.3124352613002557,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.009934461236786,0.015814123420934124,-0.030824633622212362,0.007426568321743818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,22.395436042987768,3.0,51.0,11.064799800001007,2.094264789283197,8.898809899998014,13.897161300003063,0.0018765333370538428,0.0007779991863861691,0.0010076000035041943,0.002895500001613982
aggregate,QF6_CORE_HIGH_CARDINALITY_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,67,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47160105379870326,0.015134255627301675,0.45171134063082374,0.4883919327798733,0.6407757019558722,0.016072460436334115,0.6208289026788435,0.6601873151789445,-0.002301195796406715,0.002636434999107329,-0.005742066055459016,0.0006628201113779708,0.25069273766360567,0.01099681767270453,0.23693788259034448,0.2638549062311178,1.292827295992912,0.008133747028078552,1.2820568274229578,1.3017103176017393,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.022377411931568027,0.011695949244146232,-0.03574750017103927,-0.007258898867558535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.333333333333336,11.440668201153676,51.0,78.0,14.771237933338853,1.2351611005285774,13.8762318000081,16.5178397000127,0.0023113000012623766,0.0005374534123045213,0.0016047999961301684,0.0029073000041535124
aggregate,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4778305992884106,0.012810112314849366,0.46098696171589815,0.49202886778646804,0.6401239367640407,0.01598617837728535,0.6207906108131062,0.65993967503836,-0.0002665665372590942,0.0007786615344026834,-0.0010729020136779344,0.0007860917723513383,0.2500129740368216,0.010859957124627503,0.2369171624661687,0.2635094618791282,1.3035096790954237,0.004773561130874578,1.2967762822007558,1.3072963221813134,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.011695028829056054,0.015366865923988882,-0.030161495591464943,0.007460555910239474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,29.69100125552447,0.0,67.0,11.60134609999659,1.5631433120971183,10.35929199999373,13.806071899991366,0.0017419333356277396,0.0010722456337764442,0.0008784999954514205,0.003253200004110113
aggregate,QF7_CORE_HIGH_CARDINALITY_COMPETITOR_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+HIGH_CARDINALITY_CONTEXT,75,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47186519827877516,0.016540244636702714,0.4493607284638518,0.4886429347675289,0.6412965887639016,0.01587862225298637,0.6220016764435188,0.6608926999030892,-0.003945127380194258,0.0006682301183126533,-0.004752743622724376,-0.0031163319177867077,0.25119007928219533,0.010798278802223898,0.23808255687242721,0.26452977298334746,1.2924968416083662,0.011546821186575512,1.2763149037243269,1.302485778940518,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.022707866316113417,0.009150146326622222,-0.03497203883226023,-0.013000822566189358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.33333333333333,26.78722747048592,50.0,110.0,15.009928200001013,2.261849280154975,12.8664076999994,18.137882299997727,0.0031836666700352603,0.0018694830857203094,0.0012274000036995858,0.00570200000947807
aggregate,QF8_CORE_ALL_APPROVED_CONTEXT,RMSE,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47739188451903686,0.01137508058134512,0.4619960150885425,0.48912888975948154,0.6403635690881585,0.015844157374260814,0.6212538581675975,0.6600510547967979,-0.001026946724616451,0.00029124924491823623,-0.0014108379530817228,-0.0007057346122927299,0.2502443555870631,0.010725975074885565,0.23736019201240524,0.2636195866369346,1.3022436486177356,0.0040198268637015614,1.2975980712444244,1.3074041247735533,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.012961059306744243,0.01799989685229137,-0.035729067937548896,0.00828234495390814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.333333333333332,28.802006102970598,0.0,63.0,11.545840799997677,2.040677092242157,9.94642659999954,14.425920499998028,0.0015448666672455147,0.0009842859446078725,0.0008070000039879233,0.0029359999898588285
aggregate,QF8_CORE_ALL_APPROVED_CONTEXT,POISSON,BEHAVIOR_CONTEXT+COMPETITOR_CONTEXT+CUSTOMER_CONTEXT+HIGH_CARDINALITY_CONTEXT,81,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.4769755401834838,0.01495479213490753,0.4560767845282552,0.49023565114405915,0.6411147829967933,0.016016233469396346,0.6224302976000395,0.6615451772955583,-0.0033696923003403434,0.0026890580065943265,-0.005949650280700158,0.00033987592335149586,0.25099069641846034,0.010959357842101823,0.23845736585232177,0.26515343700238514,1.3016535786022707,0.010897908084191485,1.2877704025947379,1.3143908260918185,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.013551129322209117,0.014972057442155105,-0.03465831065252226,-0.0015453236957784712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.33333333333333,16.858891488535722,66.0,104.0,15.77655589999631,1.443052615328916,14.616843099996913,17.810682199997245,0.0027959333286465458,0.000171009012674351,0.002554399994551204,0.0029272999963723123
aggregate,F3_CORE_BEHAVIOR,RMSE,BEHAVIOR_CONTEXT,65,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47771921143907364,0.010834116034519328,0.46337026535475284,0.4895464164825516,0.6399343795753524,0.01568984895230035,0.6208981570183293,0.6593253685138278,0.00030352247732601256,0.00046295694382790455,-0.0003192183836198126,0.0007899330827275675,0.24982184683205103,0.010563092822283208,0.23702190155714442,0.2628918603747615,1.3039790707607144,0.002427571333318481,1.300592534501833,1.3061603788403502,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.011225637163765699,0.017809071903461055,-0.03227351883281908,0.011276808211316705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,58.69128271444292,0.0,125.0,12.092802766666864,3.901705554013193,9.156897499997285,17.606778700006544,0.0017121666654323537,0.0010283963498257788,0.0008663999906275421,0.003159700005198829
aggregate,F3_CORE_BEHAVIOR,POISSON,BEHAVIOR_CONTEXT,65,,,,,,,,,,,,,,,,,,,3.0,873.0,28.472208672083497,833.0,897.0,0.47134245997011553,0.01744292647647029,0.44730703613118505,0.488167179977524,0.6415370984708834,0.016272082519808162,0.6215936292814234,0.6614518975738002,-0.004669426408076216,0.0020598055310877246,-0.006541662736628817,-0.0018006296397932164,0.2514303777833542,0.01114186673912052,0.23773346884847643,0.2650247796172294,1.2913283194909042,0.011256600437228748,1.2755120378057487,1.3008018693365824,1.31520470792448,0.019821367524349,1.2893157262905162,1.3374578177727785,-0.023876388433575545,0.011382411838367839,-0.03978676644239655,-0.013803688484767549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.831760866327848,54.0,75.0,13.905763666659672,0.5567848383545151,13.252168699997128,14.612856099993223,0.0022948999976506457,0.0004132639790544229,0.0019331000075908378,0.0028732999926432967
